minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_group_le,neighbourhood_le,room_type_le,price
-0.7797915877326509,10.403126421905199,0.08105847354937763,1.9422346133496162,3,58,1,48
-0.38681987677390645,-0.5248138979544066,-0.10657039172228586,0.030355528016224913,1,22,0,160
-0.7797915877326509,3.4255613846667474,-0.10657039172228586,-0.30562322338127484,2,199,1,90
0.39912354514358245,-0.3745278817677323,0.03415125723146176,0.5023256787889031,2,63,0,400
-0.7797915877326509,3.6831945552724745,-0.012755959086454115,0.88630139467176,1,12,0,150
-0.38681987677390645,-0.5248138979544066,0.08105847354937763,-0.7855928682348459,1,59,1,36
-0.38681987677390645,-0.3101195891163004,-0.05966317540436999,-0.7855928682348459,1,27,1,122
4.328840654731027,-0.5462833288382172,-0.05966317540436999,-0.24962676481502485,1,24,0,399
-0.7797915877326509,0.03339130502466951,-0.10657039172228586,-0.025640930550025042,3,58,1,80
0.006151834184838019,-0.503344467070596,0.03415125723146176,-0.38561816419020334,1,19,2,40
0.006151834184838019,-0.39599731265154287,-0.10657039172228586,-0.7855928682348459,1,27,1,41
0.006151834184838019,-0.0954252802781942,-0.05966317540436999,-0.7135974215068102,2,60,1,105
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7455953978303816,2,203,1,129
-0.38681987677390645,0.9780462639123367,-0.10657039172228586,1.5422599093049738,0,15,0,140
0.39912354514358245,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,1,50,1,75
0.39912354514358245,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,93,0,190
-0.38681987677390645,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,3,163,0,100
-0.7797915877326509,-0.3745278817677323,-0.05966317540436999,1.5742578856285452,1,27,1,90
-0.7797915877326509,3.2538059375962622,-0.012755959086454115,0.6543160663258673,3,103,1,80
-0.7797915877326509,-0.503344467070596,-0.10657039172228586,-0.07363789503538215,1,211,1,115
0.7920952561023269,-0.3101195891163004,0.17487290618520937,1.4382664862533667,1,50,1,70
0.39912354514358245,-0.5462833288382172,-0.10657039172228586,0.4783271965462246,2,93,0,190
2.756953810896049,-0.5248138979544066,-0.10657039172228586,0.5743211255169388,2,93,0,208
-0.38681987677390645,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,3,163,0,275
-0.38681987677390645,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,72,0,120
0.006151834184838019,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,63,1,165
-0.7797915877326509,5.207524148023029,-0.10657039172228586,1.3022750868781883,2,93,0,300
0.7920952561023269,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,63,0,175
-0.7797915877326509,2.931764474339103,0.40940898777478874,1.9662330955922949,2,33,1,85
-0.38681987677390645,-0.24571129646486853,15.185182127918289,-0.13763384768252496,2,135,0,255
0.006151834184838019,1.2786182962856854,-0.10657039172228586,0.8783019005908671,2,63,0,350
-0.7797915877326509,-0.48187503618678534,-0.012755959086454115,1.9422346133496162,2,199,1,228
0.006151834184838019,-0.46040560530297475,-0.10657039172228586,-0.7855928682348459,2,198,0,300
0.39912354514358245,0.03339130502466951,-0.10657039172228586,0.7903074657010457,1,211,0,275
0.7920952561023269,-0.26718072734867915,-0.10657039172228586,-0.7855928682348459,3,216,1,38
-0.38681987677390645,-0.46040560530297475,-0.10657039172228586,-0.7855928682348459,2,198,0,166
1.5780386780198157,-0.503344467070596,-0.10657039172228586,1.9182361311069376,0,164,0,250
-0.7797915877326509,0.2695550447465863,0.03415125723146176,0.06235350433979631,2,60,1,79
-0.38681987677390645,-0.48187503618678534,15.185182127918289,1.5582588974667595,2,72,0,212
0.006151834184838019,0.1407384594437226,-0.05966317540436999,1.422267498091581,2,203,0,250
0.39912354514358245,-0.39599731265154287,-0.10657039172228586,-0.7855928682348459,4,85,0,71
1.5780386780198157,-0.3745278817677323,-0.10657039172228586,-0.7855928682348459,1,211,0,225
-0.38681987677390645,-0.11689471116200482,-0.012755959086454115,-0.7855928682348459,2,117,1,98
-0.38681987677390645,3.7261334170400957,-0.05966317540436999,1.7662457435699734,0,202,0,90
0.006151834184838019,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,126,0,75
-0.38681987677390645,-0.24571129646486853,-0.10657039172228586,-0.04163991871181075,2,93,0,243
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.23362777665323917,2,92,0,125
-0.7797915877326509,-0.4174667435353535,-0.10657039172228586,2.078226012724795,3,115,0,225
-0.38681987677390645,-0.39599731265154287,-0.10657039172228586,1.8222422021362235,1,211,1,85
0.39912354514358245,-0.5248138979544066,-0.10657039172228586,1.9502341074305092,1,50,0,225
-0.7797915877326509,0.09779959767610137,-0.012755959086454115,-0.7855928682348459,2,128,1,200
-0.38681987677390645,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,89,0,250
1.5780386780198157,-0.2027724346972473,-0.10657039172228586,-0.777593374153953,1,211,0,140
-0.38681987677390645,-0.052486418510572966,-0.012755959086454115,2.1342224712910447,1,211,1,86
0.39912354514358245,-0.5462833288382172,-0.10657039172228586,0.46232820838443883,1,211,0,245
-0.7797915877326509,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,211,1,75
-0.38681987677390645,0.5486576462361243,-0.10657039172228586,-0.7855928682348459,1,211,0,225
0.006151834184838019,1.3859654507047383,-0.10657039172228586,0.6863140426494386,2,206,0,150
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,3,53,0,89
0.39912354514358245,-0.5462833288382172,0.22178012250312526,2.1342224712910447,3,178,2,34
0.39912354514358245,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,1,211,1,50
-0.38681987677390645,0.6774742315389881,-0.10657039172228586,-0.5856055162125245,1,83,0,250
0.7920952561023269,0.03339130502466951,-0.05966317540436999,-0.7855928682348459,1,27,2,44
-0.38681987677390645,0.4198410609332607,-0.05966317540436999,1.9102366370260448,1,187,1,45
-0.7797915877326509,-0.3745278817677323,-0.10657039172228586,-0.7855928682348459,2,117,0,150
0.006151834184838019,-0.052486418510572966,-0.10657039172228586,-0.081637389116275,3,186,1,79
1.5780386780198157,-0.46040560530297475,-0.10657039172228586,-0.777593374153953,1,12,0,95
1.5780386780198157,-0.4389361744191641,-0.10657039172228586,0.558322137355153,1,25,1,45
4.328840654731027,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,2,92,0,100
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.38561816419020334,1,211,0,195
-0.38681987677390645,-0.4174667435353535,15.185182127918289,0.4383297261417603,2,135,0,243
-0.38681987677390645,1.5362514668914127,-0.10657039172228586,-0.7855928682348459,1,148,0,115
0.006151834184838019,-0.0954252802781942,0.2686873388210411,2.070226518643902,3,214,1,69
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,60,1,70
-0.38681987677390645,-0.5248138979544066,-0.05966317540436999,1.9742325896731876,1,211,1,69
0.006151834184838019,-0.503344467070596,-0.05966317540436999,-0.7855928682348459,1,30,0,120
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,50,1,90
-0.38681987677390645,-0.07395584939438359,-0.10657039172228586,0.08635198658247487,1,211,0,308
-0.38681987677390645,-0.4174667435353535,-0.10657039172228586,-0.7855928682348459,2,185,1,65
-0.7797915877326509,-0.46040560530297475,-0.05966317540436999,1.6782513086801523,3,102,1,55
0.39912354514358245,-0.503344467070596,-0.012755959086454115,1.8542401784597948,1,12,1,54
0.39912354514358245,-0.0954252802781942,-0.10657039172228586,-0.513610069484489,2,203,1,50
-0.7797915877326509,0.7633519550742306,-0.10657039172228586,1.798243719893545,2,92,1,65
0.006151834184838019,0.2695550447465863,-0.10657039172228586,-0.49761108132270326,2,117,0,180
-0.38681987677390645,-0.07395584939438359,-0.10657039172228586,2.1342224712910447,1,50,0,149
-0.38681987677390645,-0.18130300381343667,0.03415125723146176,1.7582462494890807,1,59,1,50
-0.38681987677390645,1.2356794345180642,-0.012755959086454115,0.8223054420246171,1,179,0,200
0.006151834184838019,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,12,0,85
0.39912354514358245,1.192740572750443,-0.10657039172228586,0.9502973473189027,2,33,0,220
4.721812365689772,-0.5462833288382172,0.5032234204106205,-0.7855928682348459,1,12,2,35
0.006151834184838019,0.6345353697713668,-0.10657039172228586,0.5823206195978317,1,59,0,165
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,93,0,190
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,93,0,175
-0.38681987677390645,0.7633519550742306,-0.10657039172228586,1.9102366370260448,1,213,0,100
1.5780386780198157,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,213,0,150
-0.38681987677390645,-0.052486418510572966,-0.10657039172228586,1.7022497909228307,1,211,0,250
2.756953810896049,-0.503344467070596,-0.10657039172228586,0.7423105012156886,4,158,1,50
0.7920952561023269,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,89,1,55
0.39912354514358245,1.4289043124723597,-0.10657039172228586,1.1022877348558668,1,12,0,229
0.006151834184838019,-0.18130300381343667,-0.05966317540436999,-0.3136227174621677,1,73,1,35
-0.38681987677390645,-0.46040560530297475,-0.10657039172228586,-0.7855928682348459,1,42,0,140
-0.7797915877326509,-0.5248138979544066,-0.05966317540436999,-0.7855928682348459,2,188,1,200
-0.38681987677390645,5.014299270068733,-0.10657039172228586,1.4942629448196165,1,12,0,115
-0.7797915877326509,-0.4174667435353535,-0.10657039172228586,-0.6895989392641316,1,12,0,80
1.5780386780198157,-0.503344467070596,-0.012755959086454115,-0.7855928682348459,2,199,1,76
-0.7797915877326509,0.7204130933066093,-0.05966317540436999,-0.7855928682348459,2,92,1,75
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,135,0,250
1.1850669670610714,-0.5462833288382172,-0.012755959086454115,-0.7855928682348459,1,30,0,90
-0.7797915877326509,2.7385395963848076,-0.05966317540436999,-0.7855928682348459,1,12,1,49
0.006151834184838019,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,2,92,0,100
2.756953810896049,-0.5248138979544066,-0.012755959086454115,1.6062558619521166,1,73,2,25
-0.38681987677390645,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,2,198,2,89
0.006151834184838019,-0.2242418655810579,0.4563162040927046,2.1342224712910447,1,62,1,45
0.39912354514358245,-0.24571129646486853,-0.10657039172228586,-0.7855928682348459,1,211,1,125
1.5780386780198157,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,195,1,80
-0.38681987677390645,-0.031016987626762346,-0.05966317540436999,-0.7855928682348459,2,60,0,175
0.39912354514358245,-0.503344467070596,-0.10657039172228586,-0.5696065280507389,1,73,1,50
-0.38681987677390645,-0.46040560530297475,-0.10657039172228586,-0.7855928682348459,1,211,0,295
-0.7797915877326509,-0.39599731265154287,-0.10657039172228586,-0.7855928682348459,2,92,1,40
0.006151834184838019,-0.39599731265154287,-0.10657039172228586,-0.7855928682348459,1,159,0,352
-0.38681987677390645,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,198,0,150
-0.7797915877326509,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,2,199,0,250
-0.7797915877326509,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,2,92,0,200
-0.7797915877326509,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,1,12,1,71
-0.38681987677390645,-0.46040560530297475,-0.10657039172228586,-0.26562575297681057,4,183,0,68
-0.38681987677390645,0.44131049181707127,0.03415125723146176,1.6702518145992593,2,63,1,110
-0.38681987677390645,-0.5248138979544066,-0.10657039172228586,-0.081637389116275,1,27,1,65
-0.7797915877326509,-0.13836414204581543,-0.012755959086454115,0.5423231491933673,2,195,1,300
-0.7797915877326509,-0.5248138979544066,-0.05966317540436999,0.7183120189730101,1,155,1,75
-0.7797915877326509,0.22661618297896508,-0.10657039172228586,-0.49761108132270326,2,63,0,170
0.006151834184838019,0.5271882153523137,-0.10657039172228586,-0.561607033969846,1,211,1,79
0.7920952561023269,-0.5462833288382172,-0.10657039172228586,-0.617603492536096,1,211,0,220
-0.38681987677390645,4.885482684765869,-0.10657039172228586,0.21434389187676048,1,211,0,140
-0.38681987677390645,-0.46040560530297475,-0.10657039172228586,-0.7855928682348459,1,89,1,150
-0.7797915877326509,1.4289043124723597,0.1279656898672935,2.1102239890483663,3,76,1,60
-0.7797915877326509,-0.5462833288382172,0.08105847354937763,2.086225506805688,1,187,0,399
0.006151834184838019,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,12,1,37
0.006151834184838019,-0.2886501582324898,-0.10657039172228586,2.046228036401223,1,148,0,230
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,12,1,50
-0.38681987677390645,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,1,211,0,250
-0.38681987677390645,-0.2242418655810579,0.2686873388210411,0.14234844514872483,2,92,1,69
0.39912354514358245,0.03339130502466951,0.08105847354937763,-0.3936176582710962,1,27,2,25
-0.38681987677390645,3.2967447993638834,-0.05966317540436999,1.4942629448196165,1,12,0,129
-0.7797915877326509,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,1,12,1,80
-0.38681987677390645,1.8797623610323826,-0.10657039172228586,-0.6975984333450245,2,72,0,270
0.7920952561023269,-0.503344467070596,-0.05966317540436999,-0.7855928682348459,1,12,1,70
-0.38681987677390645,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,2,166,1,79
-0.7797915877326509,-0.031016987626762346,-0.10657039172228586,0.9182993709953313,1,211,0,165
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,92,1,100
-0.38681987677390645,0.18367732121134384,0.03415125723146176,1.9422346133496162,1,50,1,55
-0.38681987677390645,-0.46040560530297475,-0.10657039172228586,-0.7855928682348459,1,155,1,75
0.7920952561023269,-0.5462833288382172,-0.10657039172228586,1.694250296841938,1,89,1,150
1.1850669670610714,-0.5462833288382172,-0.10657039172228586,-0.6416019747787746,2,92,0,222
-0.7797915877326509,-0.5248138979544066,-0.05966317540436999,2.126222977210152,2,125,1,300
0.7920952561023269,-0.15983357292962605,-0.10657039172228586,0.7183120189730101,1,211,0,120
-0.38681987677390645,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,110,0,175
1.5780386780198157,-0.2027724346972473,-0.10657039172228586,1.1902821697456882,3,163,1,35
-0.38681987677390645,-0.5462833288382172,-0.10657039172228586,1.8062432139744378,2,142,0,176
-0.7797915877326509,3.2323365067124517,0.3625017714568729,1.1982816638265812,2,93,1,155
-0.38681987677390645,-0.11689471116200482,-0.10657039172228586,-0.7855928682348459,1,50,0,250
4.328840654731027,-0.5462833288382172,-0.05966317540436999,-0.7855928682348459,3,4,1,90
0.006151834184838019,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,2,135,0,229
-0.7797915877326509,1.2571488654018748,-0.10657039172228586,1.9902315778349733,2,92,2,36
0.006151834184838019,-0.2886501582324898,-0.10657039172228586,-0.7855928682348459,2,125,0,450
0.7920952561023269,0.8492296786094731,-0.10657039172228586,-0.30562322338127484,1,27,1,95
-0.7797915877326509,-0.3745278817677323,0.08105847354937763,1.5902568737903309,3,4,0,169
0.39912354514358245,3.554377969969611,-0.012755959086454115,1.1582841934221169,2,198,1,109
0.006151834184838019,0.22661618297896508,-0.10657039172228586,-0.777593374153953,1,211,0,170
0.006151834184838019,2.5023758566628906,-0.10657039172228586,0.6943135367303315,0,132,0,125
0.7920952561023269,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,199,1,45
0.7920952561023269,-0.48187503618678534,0.03415125723146176,0.4383297261417603,2,117,1,129
0.006151834184838019,-0.39599731265154287,-0.10657039172228586,-0.7855928682348459,2,72,0,150
-0.7797915877326509,0.8492296786094731,-0.012755959086454115,-0.0496394127927036,1,12,0,79
0.39912354514358245,2.1588649625219207,-0.05966317540436999,1.5342604152240809,2,198,0,219
0.39912354514358245,-0.4389361744191641,-0.10657039172228586,-0.6815994451832388,1,148,0,175
3.1499255218547937,-0.26718072734867915,-0.012755959086454115,-0.7855928682348459,1,27,1,100
0.7920952561023269,-0.46040560530297475,-0.10657039172228586,-0.7615943859921673,1,12,0,196
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,72,0,165
0.7920952561023269,-0.5248138979544066,-0.05966317540436999,-0.7855928682348459,1,213,0,120
-0.38681987677390645,-0.4174667435353535,-0.10657039172228586,-0.7455953978303816,2,63,0,174
1.5780386780198157,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,50,1,50
1.5780386780198157,-0.18130300381343667,-0.10657039172228586,-0.7855928682348459,2,125,0,185
0.006151834184838019,-0.5462833288382172,-0.05966317540436999,-0.7855928682348459,1,79,1,80
0.006151834184838019,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,211,0,150
0.39912354514358245,-0.503344467070596,0.03415125723146176,1.7262482731655093,3,123,0,115
0.006151834184838019,4.026705449413445,-0.012755959086454115,1.5982563678712236,1,12,0,185
0.006151834184838019,-0.3745278817677323,-0.10657039172228586,-0.7855928682348459,2,117,0,150
-0.38681987677390645,0.11926902855991199,-0.10657039172228586,-0.7055979274259173,2,33,0,195
-0.38681987677390645,0.913637971260905,-0.10657039172228586,-0.07363789503538215,0,197,0,175
-0.38681987677390645,4.864013253882058,-0.10657039172228586,1.262277616473724,2,33,0,221
0.39912354514358245,3.8764194332267703,-0.10657039172228586,-0.777593374153953,2,33,0,450
0.39912354514358245,-0.5248138979544066,-0.05966317540436999,0.9502973473189027,2,198,0,135
0.006151834184838019,-0.0954252802781942,-0.10657039172228586,-0.6576009629405603,2,84,1,61
-0.7797915877326509,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,1,27,1,10
-0.38681987677390645,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,92,1,62
-0.7797915877326509,-0.3530584508839216,-0.012755959086454115,-0.07363789503538215,2,125,0,250
-0.7797915877326509,2.631192441965754,-0.10657039172228586,1.638253838275688,1,211,1,89
-0.7797915877326509,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,1,12,0,90
-0.38681987677390645,0.09779959767610137,-0.10657039172228586,-0.7855928682348459,1,27,1,50
-0.7797915877326509,0.3554327682818288,-0.10657039172228586,-0.5936050102934175,2,199,1,86
-0.38681987677390645,-0.39599731265154287,-0.10657039172228586,-0.7375959037494888,1,12,0,64
-0.38681987677390645,-0.2886501582324898,-0.10657039172228586,0.20634439779586763,2,203,1,119
0.39912354514358245,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,92,0,109
0.006151834184838019,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,1,89,0,66
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.5536075398889532,2,92,0,139
-0.7797915877326509,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,1,25,1,65
-0.38681987677390645,-0.24571129646486853,-0.05966317540436999,0.2703403504430104,0,202,1,50
1.5780386780198157,-0.48187503618678534,-0.012755959086454115,-0.7855928682348459,1,73,1,85
0.006151834184838019,0.07633016679229075,-0.012755959086454115,-0.5376085517271675,1,27,1,100
-0.38681987677390645,-0.39599731265154287,15.185182127918289,1.9102366370260448,2,72,0,229
-0.7797915877326509,-0.5462833288382172,0.315594555138957,1.8782386607024735,2,93,1,209
0.006151834184838019,-0.3745278817677323,-0.05966317540436999,-0.7855928682348459,2,206,1,250
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,1.9502341074305092,3,11,1,60
0.7920952561023269,-0.26718072734867915,-0.10657039172228586,-0.07363789503538215,1,12,1,51
-0.38681987677390645,-0.39599731265154287,-0.10657039172228586,-0.48961158724181036,1,106,1,70
0.006151834184838019,0.18367732121134384,-0.10657039172228586,0.3903327616564032,1,12,0,130
-0.7797915877326509,2.652661872849565,-0.10657039172228586,1.5342604152240809,2,60,0,79
0.7920952561023269,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,2,92,0,150
-0.38681987677390645,-0.11689471116200482,-0.05966317540436999,1.9742325896731876,1,211,1,70
-0.7797915877326509,-0.5462833288382172,0.03415125723146176,-0.561607033969846,3,4,0,169
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,72,1,80
0.006151834184838019,0.37690219916563944,-0.10657039172228586,-0.6735999511023459,2,199,0,200
0.7920952561023269,0.9780462639123367,-0.05966317540436999,0.01435653985443921,3,163,1,56
-0.38681987677390645,-0.3745278817677323,15.185182127918289,1.1582841934221169,2,72,0,390
-0.38681987677390645,-0.503344467070596,0.17487290618520937,1.7102492850037236,4,39,2,150
1.5780386780198157,-0.3101195891163004,-0.10657039172228586,0.7183120189730101,2,34,0,129
-0.38681987677390645,-0.48187503618678534,-0.10657039172228586,1.8142427080553307,1,25,1,70
0.006151834184838019,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,2,34,0,169
-0.7797915877326509,0.5271882153523137,-0.05966317540436999,1.2702771105546167,1,12,0,96
-0.7797915877326509,2.48090642577908,-0.05966317540436999,-0.1776313180869892,2,34,1,130
0.006151834184838019,-0.13836414204581543,-0.10657039172228586,-0.729596409668596,1,211,0,250
0.7920952561023269,-0.33158902000011103,-0.10657039172228586,-0.7615943859921673,1,12,1,65
0.39912354514358245,2.8888256125714817,-0.10657039172228586,-0.6016045043743103,1,211,1,89
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,0.6463165722449744,3,216,1,90
0.39912354514358245,0.5915965080037456,-0.10657039172228586,-0.7855928682348459,2,199,1,165
0.39912354514358245,-0.46040560530297475,-0.10657039172228586,-0.07363789503538215,2,142,0,300
-0.7797915877326509,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,1,156,1,45
0.7920952561023269,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,84,1,75
0.006151834184838019,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,1,50,1,50
-0.7797915877326509,-0.48187503618678534,0.1279656898672935,-0.12163485952073926,3,103,0,450
-0.38681987677390645,0.8062908168418518,-0.05966317540436999,1.9662330955922949,1,50,0,168
-0.7797915877326509,-0.5462833288382172,0.5501306367285363,2.086225506805688,2,188,1,300
0.006151834184838019,6.452751139284045,-0.10657039172228586,-0.06563840095448929,2,199,1,100
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.5456080458080603,1,12,1,80
0.006151834184838019,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,117,0,275
-0.38681987677390645,1.2356794345180642,-0.10657039172228586,1.5182614270622952,3,97,0,80
-0.38681987677390645,-0.503344467070596,-0.05966317540436999,2.094225000886581,3,161,0,215
-0.7797915877326509,0.2480856138627757,0.03415125723146176,-0.1136353654398464,3,180,1,60
-0.7797915877326509,-0.4389361744191641,-0.05966317540436999,0.5183246669506888,1,89,1,100
0.006151834184838019,-0.15983357292962605,-0.10657039172228586,-0.7455953978303816,0,202,0,79
0.006151834184838019,-0.4389361744191641,-0.10657039172228586,-0.7855928682348459,2,206,0,225
-0.7797915877326509,-0.5248138979544066,-0.10657039172228586,-0.7855928682348459,2,194,1,75
-0.7797915877326509,0.9565768330285261,0.03415125723146176,1.9742325896731876,3,102,1,50
0.006151834184838019,-0.26718072734867915,-0.10657039172228586,-0.12163485952073926,3,163,1,55
-0.7797915877326509,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,2,92,1,60
0.006151834184838019,-0.2027724346972473,-0.10657039172228586,-0.7855928682348459,2,92,0,100
0.006151834184838019,-0.3101195891163004,-0.10657039172228586,-0.2576262588959177,1,12,1,45
-0.7797915877326509,-0.503344467070596,-0.10657039172228586,-0.7855928682348459,2,199,0,133
0.7920952561023269,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,22,0,85
-0.7797915877326509,-0.46040560530297475,-0.10657039172228586,-0.7855928682348459,2,84,1,299
1.5780386780198157,-0.46040560530297475,-0.10657039172228586,-0.7855928682348459,2,203,1,55
-0.38681987677390645,2.5023758566628906,-0.05966317540436999,1.9262356251878305,2,92,0,175
-0.38681987677390645,0.16220789032753322,-0.05966317540436999,0.7423105012156886,2,117,1,125
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,2,93,0,340
0.006151834184838019,-0.48187503618678534,-0.10657039172228586,-0.7855928682348459,1,211,1,50
0.006151834184838019,1.4933126051237915,0.22178012250312526,1.9182361311069376,1,27,1,62
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,1,172,0,109
-0.7797915877326509,-0.5462833288382172,-0.10657039172228586,-0.7855928682348459,3,103,0,90
0.7920952561023269,-0.4174667435353535,-0.10657039172228586,-0.7855928682348459,1,79,0,145
0.39912354514358245,-0.33158902000011103,-0.10657039172228586,-0.7855928682348459,1,12,1,43
-0.38681987677390645,-0.2242418655810579,-0.10657039172228586,-0.7455953978303816,2,135,0,275
-0.38681987677390645,0.09779959767610137,-0.012755959086454115,-0.7615943859921673,2,93,1,115
4.328840654731027,-0.3530584508839216,-0.10657039172228586,-0.7855928682348459,1,12,1,49
4.328840654731027,-0.5462833288382172,1.1599244488614426,1.9422346133496162,2,117,2,32
0.006151834184838019,-0.15983357292962605,-0.012755959086454115,1.6462533323565807,2,175,1,130
